parcelid,bathroomcnt,bedroomcnt,sqft,garagecarcnt,latitude,longitude,lotsizesqft,regionidzip,numstories,yearbuilt,price
14012018,1.5,4,1032,2,33816710,-118023500,6100,96180,1,1959,495000
14012156,1.5,4,1236,2,33812951,-118026402,7000,96180,1,1959,80723
14014544,2.5,4,1428,2,33842604,-118004545,6300,96180,1,1958,275169
14119559,3,4,2057,2,33833808,-118021466,6000,96180,1,1955,524040
14125037,2,4,1223,2,33852279,-118028969,6000,96180,1,1957,217800
14127071,2,4,1245,2,33854116,-118017497,6000,96180,1,1959,77131
14010700,2.5,4,1756,2,33830896,-118013004,3856,96180,1,2009,579000
13903781,2,4,1355,2,33841640,-118026194,6000,96180,1,1954,209988
13904895,2,4,1440,2,33838566,-118017632,6000,96180,1,1955,238237
13905471,2,4,1344,2,33843409,-118012489,6000,96180,1,1955,394876
13906552,1.5,4,1598,2,33847998,-117983318,6300,96180,1,1957,339993
13906575,1.5,4,1268,2,33847215,-117982014,6141,96180,1,1957,268876
13907712,2,4,1842,2,33852081,-117980726,6700,96180,1,1958,210937
14011422,1.5,4,1236,2,33818586,-118014454,6000,96180,1,1959,158684
14012856,2,4,1617,2,33810211,-118026159,6240,96180,1,1959,160769
14013966,3,4,3630,2,33824246,-118013006,6500,96180,1,1990,806654
14119613,3,4,1536,2,33838527,-118021545,6240,96180,1,1956,65772
14121070,2,4,1370,2,33841201,-118028028,6000,96180,1,1956,317039
14123165,2,4,1483,2,33838463,-118029997,6000,96180,1,1955,54772
14123770,1.5,4,1326,2,33855765,-118028724,6273,96180,1,1957,371363
14123793,2,4,1457,2,33855067,-118028932,6520,96180,1,1957,195643
14126688,2,4,1498,2,33851367,-118024023,6100,96180,1,1961,189300
14126811,2,4,1498,2,33852092,-118024226,6000,96180,1,1961,274943
14127026,2,4,1497,2,33854986,-118022817,6900,96180,1,1963,415969
14701540,3,4,1939,2,33831650,-118017640,0,96180,1,1997,600000
14010696,2.5,4,1756,2,33830778,-118013371,4033,96180,1,2010,599723
13903905,2,4,1355,2,33839762,-118021379,6000,96180,1,1954,376823
13905595,3,4,1923,2,33834547,-118015727,6228,96180,1,1955,66934
13908435,2,4,1625,2,33850252,-117983068,6120,96180,1,1959,442172
13909514,2.5,4,2082,2,33836855,-117990331,5600,96180,1,1985,368910
14011492,2.5,4,2054,2,33822527,-118016085,6000,96180,1,1959,472162
14011851,1.5,4,1526,2,33814718,-118016925,6278,96180,1,1958,82904
14012112,1.5,4,1187,2,33813979,-118025360,6180,96180,1,1959,236547
14012135,1.5,4,1796,2,33813692,-118025935,6489,96180,1,1959,65554
14014144,2.5,4,3036,2,33828313,-118015115,4317,96180,1,1997,445046
14014500,3,4,2407,2,33839603,-118005981,9680,96180,1,1956,291888
14016347,2,4,1216,2,33843488,-118005988,898,96180,1,1964,187045
14119492,2,4,1725,2,33834222,-118021866,6000,96180,1,1955,428085
14122997,2.5,4,1812,2,33834868,-118030543,6200,96180,1,1958,100933
14125016,2,4,2020,2,33852937,-118031102,6151,96180,1,1957,302156
14126520,3.5,4,2979,2,33851111,-118011376,8977,96180,1,1998,442616
14126543,2,4,1344,2,33851600,-118015588,8088,96180,1,1970,61881
14126643,2,4,1497,2,33850708,-118020197,6000,96180,1,1962,62265
14126666,2,4,1498,2,33851802,-118026001,6000,96180,1,1961,63379
14126789,2,4,1498,2,33852508,-118024434,6100,96180,1,1961,359193
14127004,2,4,1978,2,33852074,-118022333,6600,96180,1,1962,69538
13905404,2,4,1715,2,33839568,-118011689,6000,96180,1,1955,449381
13905427,2,4,1901,2,33845549,-118011573,6100,96180,1,1955,64787
13907161,2,4,1656,2,33851398,-117987182,6000,96180,1,1956,291343
13908413,3,4,2610,2,33841489,-117987661,5885,96180,1,1982,551843
14010879,2,4,1677,2,33828050,-118015573,6875,96180,1,1956,63415
14011975,1.5,4,1187,2,33816917,-118020553,6097,96180,1,1959,282160
14012405,1.5,4,1237,2,33812349,-118019213,6000,96180,1,1958,441633
14012812,1.5,4,1788,2,33810899,-118021707,6100,96180,1,1959,70369
14015045,2,4,1643,2,33837555,-118003909,5780,96180,1,1956,263558
14015183,2,4,1286,2,33835762,-118007713,6660,96180,1,1956,378790
14017653,2.5,4,2517,2,33848087,-117992995,6688,96180,1,1992,505553
14124994,2,4,1252,2,33853217,-118030911,6000,96180,1,1957,46660
14126767,2,4,1497,2,33852783,-118025037,6240,96180,1,1962,345867
13905359,2,4,1344,2,33840541,-118010919,6000,96180,1,1955,231016
13905382,2,4,1975,2,33841231,-118011134,6600,96180,1,1955,256948
13906701,2,4,1418,2,33854901,-117992542,7350,96180,1,1955,316216
13906993,2,4,1418,2,33853483,-117992528,6675,96180,1,1955,229149
13907139,2,4,1369,2,33850962,-117989805,6000,96180,1,1956,299499
13908122,1,4,2036,2,33837974,-117987412,7991,96180,1,1956,469366
13908391,2.5,4,2470,2,33841888,-117987226,6150,96180,1,1982,384047
14011379,1.5,4,1236,2,33817875,-118016082,6000,96180,1,1959,69610
14011953,2.5,4,1731,2,33816720,-118019724,6390,96180,1,1959,528847
14012260,1.5,4,1188,2,33813721,-118021061,6200,96180,1,1959,51634
14015399,3,4,1288,2,33834266,-118003855,6060,96180,1,1955,424568
14016982,2,4,1246,2,33847685,-118001790,8080,96180,1,1959,142075
14119471,3,4,2203,2,33833874,-118023727,8308,96180,1,1955,638592
14126100,2,4,1616,2,33848696,-118024471,6000,96180,1,1955,239230
14126146,3,4,2191,2,33849519,-118022275,6240,96180,1,1955,427373
14126622,2,4,1497,2,33851453,-118023123,6240,96180,1,1962,465990
14126983,2,4,1777,2,33852773,-118021713,6300,96180,1,1963,189834
14127175,2,4,1245,2,33854817,-118012302,6000,96180,1,1959,261406
14131447,2,4,1420,2,33860549,-118016707,10000,96180,1,1963,511686
14119569,3,4,2760,2,33831884,-118025703,5170,96180,1,2012,676018
13904054,2,4,1716,2,33843245,-118023185,6000,96180,1,1954,253976
13905168,2,4,1690,2,33838090,-118012778,7000,96180,1,1971,324583
13905337,2,4,1909,2,33841641,-118012316,6000,96180,1,1955,555000
13906971,3,4,1841,2,33852831,-117984966,6000,96180,1,1956,508640
13907332,2,4,1904,2,33848110,-117991993,6500,96180,1,1956,496000
14010812,2,4,1372,2,33826986,-118013984,6000,96180,1,1956,521500
14011641,1.5,4,1205,2,33820935,-118013284,7504,96180,1,1963,440000
14012384,1.5,4,1237,2,33813313,-118018772,5829,96180,1,1958,276870
14012791,1.5,4,1482,2,33811382,-118022542,6100,96180,1,1959,56297
14015116,2,4,1286,2,33837797,-118005927,6000,96180,1,1956,447350
14016645,2,4,1969,2,33853291,-118006163,10873,96180,1,1959,269203
14016860,2.5,4,1860,2,33847255,-118008433,6600,96180,1,1958,228665
14120982,2,4,1706,2,33842595,-118027987,6798,96180,1,1955,254128
14121028,2,4,1370,2,33842302,-118029279,6180,96180,1,1955,176718
14121128,2,4,1370,2,33839677,-118028014,6244,96180,1,1956,56449
14126746,2,4,1497,2,33853491,-118025950,7200,96180,1,1962,547000
14701498,2.5,4,2043,2,33831650,-118017640,0,96180,1,1997,362689
14012051,1.5,4,1236,2,33815088,-118026174,6200,96180,1,1959,455675
13905613,3,4,2745,2,33833575,-118017855,4471,96180,1,2009,757832
13905742,3,4,2567,2,33832979,-118015224,3375,96180,1,2008,711434
14015012,2,4,1430,2,33836895,-118002079,6150,96180,1,1956,344837
13906826,2,4,1674,2,33855209,-117986032,6000,96180,1,1955,160086
13908370,2,4,1373,2,33839653,-117988124,8670,96180,1,1958,346323
14012362,1.5,4,1188,2,33813312,-118018360,6732,96180,1,1958,419030
14012700,1.5,4,1528,2,33810980,-118017044,7000,96180,1,1958,58213
14012746,1.5,4,1188,2,33810557,-118017672,6300,96180,1,1958,241723
14017466,2,4,1465,2,33852585,-117999931,6000,96180,1,1959,273090
14126601,2,4,1497,2,33851397,-118020661,6300,96180,1,1962,291037
14126939,2,4,1497,2,33853462,-118022135,6362,96180,1,1963,180669
14131426,2,4,1434,2,33861315,-118015868,7000,96180,1,1963,463194
13909546,3,4,2373,2,33850240,-117986446,4593,96180,1,2001,499172
14119571,3,4,2452,2,33831884,-118025703,3747,96180,1,2012,637653
13905508,2,4,1344,2,33844903,-118012648,6000,96180,1,1955,428210
13906068,2.5,4,2082,2,33837810,-117991262,5600,96180,1,1985,289543
13907265,2,4,1422,2,33848960,-117986024,6000,96180,1,1956,338075
13907311,2,4,1926,2,33849080,-117991574,6500,96180,1,1956,64637
13908348,2,4,1387,2,33840589,-117986760,8000,96180,1,1958,182963
14011551,1.5,4,1236,2,33821117,-118016765,6000,96180,1,1959,52620
14011574,1.5,4,1236,2,33820331,-118016552,6532,96180,1,1959,453175
14012724,1.5,4,1237,2,33810957,-118020394,6600,96180,1,1958,210027
14014003,3.5,4,3221,2,33824272,-118014331,5100,96180,1,1990,528250
14016283,2,4,1216,2,33844768,-118007124,898,96180,1,1964,130752
14120892,3,4,1836,2,33844429,-118029108,6000,96180,1,1955,253975
14120961,2,4,1370,2,33843723,-118030462,6180,96180,1,1955,377969
14121107,2,4,1400,2,33839706,-118030627,6000,96180,1,1956,316495
14123079,2,4,1432,2,33836646,-118029085,6000,96180,1,1955,403449
14123684,2,4,1254,2,33856628,-118032042,6000,96180,1,1961,164050
14126725,2,4,1497,2,33852710,-118027203,6000,96180,1,1962,82621
14126871,2,4,1842,2,33852828,-118011547,8977,96180,1,1957,249570
14701477,3,4,1939,2,33831650,-118017640,0,96180,1,1998,524862
14015025,2,4,1862,2,33835904,-118002472,6732,96180,1,1992,184511
14119572,3,4,2760,2,33831884,-118025703,3747,96180,1,2012,639744
13904933,2,4,1758,2,33837832,-118015776,11934,96180,1,1955,496853
13905294,2,4,1344,2,33839555,-118013282,6000,96180,1,1955,186108
13906805,2,4,1418,2,33855685,-117984328,7500,96180,1,1955,254573
13906928,2,4,1368,2,33852815,-117987195,6000,96180,1,1956,256278
13907220,3,4,1864,2,33849090,-117984263,6150,96180,1,1956,522853
13907243,2,4,1914,2,33848137,-117985105,6784,96180,1,1958,86823
13907458,3,4,1566,2,33839651,-117990640,6000,96180,1,1955,420897
13907750,2,4,1552,2,33851336,-117980735,6060,96180,1,1958,389302
13907896,2,4,1552,2,33845526,-117983307,6000,96180,1,1958,58208
14010938,2,4,1287,2,33826967,-118015658,6048,96180,1,1956,185587
14011911,1.5,4,1528,2,33816582,-118018317,6600,96180,1,1958,299498
14012218,1.5,4,1187,2,33812560,-118023608,7000,96180,1,1959,52927
14012318,2.5,4,1545,2,33814000,-118020422,6700,96180,1,1958,347441
14012679,1.5,4,1552,2,33811675,-118018104,6230,96180,1,1958,253629
14014958,2,4,1354,2,33836737,-118005586,6000,96180,1,1956,371363
14016748,1,4,1589,2,33851177,-118006030,6030,96180,1,1959,83744
14016794,2,4,1654,2,33846838,-118008097,6349,96180,1,1958,392545
14017353,2,4,1731,2,33854119,-117998554,9072,96180,1,1959,259648
14017445,3,4,2557,2,33853242,-118000264,6000,96180,1,1959,103998
14127478,2,4,1498,2,33855685,-118026576,6200,96180,1,1962,328132
13903966,2,4,1355,2,33841980,-118019965,6678,96180,1,1954,57217
13905272,2,4,1355,2,33840281,-118014080,7869,96180,1,1955,412282
13907075,2,4,1369,2,33852113,-117988817,6600,96180,1,1956,79952
13908327,2,4,1890,2,33841241,-117984358,10369,96180,1,1957,211882
14011461,1.5,4,1803,2,33819286,-118016702,6000,96180,1,1959,540000
14011530,1.5,4,1236,2,33821354,-118015833,6996,96180,1,1959,69131
14014082,2.5,4,2413,2,33830922,-118014994,4930,96180,1,1998,471021
14016818,3,4,1750,2,33848237,-118006533,6030,96180,1,1958,258956
14126704,2,4,1498,2,33851152,-118026298,7150,96180,1,1961,59661
14127272,3,4,2322,2,33857054,-118020031,6060,96180,1,1963,414749
14701456,3,4,1939,2,33831367,-118016349,0,96180,1,1997,524485
13904113,2,4,1355,2,33843146,-118023811,6000,96180,1,1954,529900
13905250,2,4,1355,2,33840957,-118013321,6900,96180,1,1955,164914
13906738,2,4,1418,2,33853732,-117992529,7332,96180,1,1955,69614
14011439,1.5,4,1236,2,33819360,-118018419,7171,96180,1,1959,253108
14011508,1.5,4,1236,2,33822097,-118017345,7000,96180,1,1959,197895
14011867,1.5,4,1237,2,33815724,-118017100,6100,96180,1,1958,51551
14012036,1.5,4,1187,2,33815842,-118023991,6200,96180,1,1959,99335
14012151,1.5,4,1187,2,33813282,-118024168,6000,96180,1,1959,63036
14012297,1.5,4,1594,2,33812916,-118020898,6100,96180,1,1958,90178
14014160,2.5,4,2413,2,33829474,-118015834,4675,96180,1,1998,649355
14014937,2,4,1286,2,33837286,-118005107,6600,96180,1,1956,157086
14016919,2,4,1270,2,33846982,-118005518,6000,96180,1,1958,54463
14127020,2,4,1497,2,33851980,-118019246,6240,96180,1,1962,323771
14127043,2,4,1497,2,33855384,-118021759,12600,96180,1,1963,324966
14127066,3,4,1759,2,33854940,-118017505,6000,96180,1,1959,236953
13905724,3,4,3152,2,33832127,-118015020,4000,96180,1,2008,760059
14012127,1.5,4,1187,2,33813703,-118024275,6489,96180,1,1959,279335
14014785,2.5,4,1634,2,33836957,-117996454,6000,96180,1,1956,362874
13903753,2,4,1343,2,33840720,-118027101,6000,96180,1,1954,285332
13903776,2,4,1355,2,33842097,-118025352,8160,96180,1,1954,55528
13905466,2,4,1688,2,33844169,-118010954,6100,96180,1,1955,400435
13906547,1.5,4,1502,2,33848452,-117981559,6200,96180,1,1957,56982
13906570,2.5,4,1659,2,33848054,-117982014,6600,96180,1,1957,265476
13907177,2,4,1656,2,33850989,-117984281,6150,96180,1,1956,435478
13907707,2,4,1552,2,33852070,-117981769,6300,96180,1,1958,63071
13908306,2,4,1373,2,33840833,-117985909,9000,96180,1,1958,249925
14011417,1.5,4,1610,2,33817463,-118015293,6028,96180,1,1959,288941
14011486,1.5,4,1236,2,33822514,-118017468,6000,96180,1,1959,264856
14011991,2,4,1656,2,33815865,-118020861,6100,96180,1,1959,232343
14014061,2.5,4,2795,2,33831596,-118014642,8264,96180,1,1998,433033
14015061,2,4,1381,2,33838239,-118003917,5304,96180,1,1956,61270
14016241,2,4,1194,2,33845116,-118006092,898,96180,1,1964,137518
14119754,2,4,1872,2,33836983,-118027172,6600,96180,1,1959,75326
14121234,2,4,1281,2,33841076,-118033379,8700,96180,1,1961,529000
14124887,2,4,1384,2,33852834,-118035962,6110,96180,1,1958,438377
14126683,2,4,1498,2,33851358,-118025028,6100,96180,1,1961,412282
14126806,2,4,1667,2,33852083,-118025214,6000,96180,1,1961,476193
14127251,3,4,2068,2,33857960,-118019798,6528,96180,1,1963,81247
13905374,2,4,1355,2,33840263,-118011302,6000,96180,1,1955,55990
14120985,2,4,1320,2,33841987,-118031745,6000,96180,1,1955,501000
14119576,3,4,2748,2,33833465,-118019935,3776,96180,1,2012,637942
13903900,2,4,1355,2,33839753,-118022367,6000,96180,1,1954,468404
13905421,2,4,1344,2,33845822,-118011778,6100,96180,1,1955,496000
13906717,3,4,1780,2,33854909,-117989644,6000,96180,1,1955,241920
13906886,2,4,1418,2,33853776,-117988006,6900,96180,1,1955,439000
13908407,2.5,4,2474,2,33841741,-117986641,6500,96180,1,1982,327751
14012107,1.5,4,1187,2,33814016,-118026411,7000,96180,1,1959,284606
14012276,1.5,4,1188,2,33812387,-118022552,6100,96180,1,1959,56625
14015177,2,4,1286,2,33835752,-118008898,6660,96180,1,1956,132700
14017670,2.5,4,2042,2,33846963,-117993458,6000,96180,1,1957,329671
14121212,2,4,1281,2,33841638,-118034674,6180,96180,1,1961,410542
14123015,2.5,4,1981,2,33834595,-118030335,6200,96180,1,1958,540921
14126638,2,4,1495,2,33850700,-118021185,6000,96180,1,1962,62191
14126661,2,4,1498,2,33851888,-118026866,6000,96180,1,1961,243913
14126784,2,4,1497,2,33852734,-118023683,6000,96180,1,1962,59970
14126999,2,4,1497,2,33852500,-118021503,6300,96180,1,1962,234694
14127214,2,4,1245,2,33854823,-118012809,6000,96180,1,1959,74133
14016764,2.5,4,1470,2,33850813,-118008985,6000,96180,1,1959,299799
14119577,3,4,2452,2,33833338,-118019934,3769,96180,1,2012,611657
13904308,2,4,1595,2,33845602,-118026819,6000,96180,1,1954,270840
13905399,2,4,1344,2,33839836,-118012489,6000,96180,1,1955,55990
13907033,2,4,1418,2,33853553,-117988385,6103,96180,1,1955,443180
13909464,2.5,4,2082,2,33837147,-117989700,5500,96180,1,1984,301293
14010874,2,4,1286,2,33828032,-118016825,6000,96180,1,1956,56297
14011970,2,4,1245,2,33816206,-118020035,6100,96180,1,1959,219109
14012807,1.5,4,1600,2,33810208,-118022029,7500,96180,1,1959,80029
14015040,2,4,1286,2,33837561,-118004904,6000,96180,1,1956,300392
14017381,2,4,1584,2,33853575,-117999133,6283,96180,1,1959,61423
14121044,2,4,1766,2,33841149,-118029856,6750,96180,1,1956,211276
14124989,2,4,1588,2,33853632,-118031278,6000,96180,1,1957,216989
14126762,2,4,1749,2,33852775,-118026025,6240,96180,1,1962,332936
14701514,3,4,1939,2,33831650,-118017640,0,96180,1,1997,329099
14119423,2.5,4,1739,2,33832666,-118023548,2359,96180,1,2001,335688
13907011,2,4,1369,2,33852333,-117991882,6300,96180,1,1956,444382
13907134,2,4,1656,2,33850964,-117988812,5985,96180,1,1956,418808
13907349,2,4,1421,2,33847409,-117991344,6500,96180,1,1956,56756
13907495,2,4,1794,2,33840551,-117991131,6422,96180,1,1955,308358
13907541,3,4,1822,2,33840083,-117989604,6240,96180,1,1955,521000
13908386,3,4,2313,2,33842452,-117987582,5502,96180,1,1981,299582
14010669,2,4,1286,2,33828299,-118017593,8775,96180,1,1956,285572
14011351,1.5,4,1187,2,33818770,-118015985,7663,96180,1,1959,63647
14011374,1.5,4,1236,2,33817883,-118015095,6000,96180,1,1959,55977
14012086,2,4,1187,2,33814414,-118023527,6000,96180,1,1959,461225
14012762,1.5,4,1187,2,33810690,-118023764,6360,96180,1,1959,403615
14015156,3,4,1667,2,33836515,-118007722,6660,96180,1,1956,499489
14126095,2,4,1369,2,33849535,-118024482,6600,96180,1,1955,229591
14126955,2,4,1497,2,33853196,-118021095,6300,96180,1,1963,432903
14126978,2,4,1497,2,33853322,-118022800,6448,96180,1,1963,255621
14127170,2,4,1481,2,33855390,-118012972,6000,96180,1,1959,260043
14131442,2,4,1434,2,33859221,-118016148,7500,96180,1,1963,488335
13909562,3,4,2373,2,33849669,-117986895,4305,96180,1,2001,471738
13904264,2,4,1355,2,33843490,-118026185,6100,96180,1,1954,254573
13905332,2,4,1355,2,33841919,-118011920,6000,96180,1,1955,504000
13906651,3,4,2162,2,33855053,-117994991,6500,96180,1,1981,276688
13908364,2,4,1373,2,33841014,-117988136,7800,96180,1,1958,387340
14011636,1.5,4,1256,2,33821778,-118013328,6000,96180,1,1963,507625
14012379,1.5,4,1237,2,33813312,-118019815,6000,96180,1,1958,265804
14012786,1.5,4,1237,2,33810543,-118022534,6100,96180,1,1959,436161
14014996,2,4,1286,2,33836049,-118003203,5986,96180,1,1956,321698
14017483,1,4,1550,2,33851660,-117999423,6060,96180,1,1959,58205
14120908,2,4,1384,2,33843308,-118030082,6000,96180,1,1955,520000
14121123,2,4,1760,2,33840541,-118028022,6000,96180,1,1956,245466
14123095,2,4,1481,2,33836418,-118028616,6800,96180,1,1956,142183
14126741,2,4,1497,2,33853487,-118026347,7260,96180,1,1962,60206
14127616,3,4,1779,2,33852778,-118018291,8977,96180,1,1958,246381
14131420,2,4,1432,2,33860553,-118015351,7200,96180,1,1963,91887
14701493,2.5,4,2043,2,33830554,-118018479,0,96180,1,1997,605000
13905726,2.5,4,2618,2,33832126,-118015351,4115,96180,1,2008,700000
13903858,4,4,2555,2,33840267,-118023771,6642,96180,1,1954,358902
13907236,2,4,1832,2,33848405,-117984721,6100,96180,1,1958,268947
14010762,2,4,1287,2,33828788,-118013536,6480,96180,1,1956,55913
14011927,1.5,4,1188,2,33814765,-118018855,6000,96180,1,1958,53315
14012695,1.5,4,1237,2,33811248,-118017887,6300,96180,1,1958,296378
14012718,1.5,4,1237,2,33810964,-118019199,6000,96180,1,1958,499503
14014020,3.5,4,3221,2,33823658,-118013932,5250,96180,1,1990,589660
14015258,2,4,1785,2,33835055,-118008882,8978,96180,1,1959,62490
14121001,2,4,1370,2,33841875,-118029426,6343,96180,1,1955,244990
14123701,2,4,1584,2,33856933,-118031214,6000,96180,1,1961,430654
14124777,3,4,2144,2,33851290,-118035420,5800,96180,1,1971,442859
14124946,2,4,1768,2,33853249,-118032002,6437,96180,1,1957,181233
14126596,2,4,1497,2,33851388,-118021698,6300,96180,1,1962,304726
14126934,2,4,1497,2,33853380,-118019259,7176,96180,1,1963,190649
14127494,2,4,1498,2,33854643,-118026320,6420,96180,1,1962,325643
13907306,3,4,2283,2,33849497,-117991578,6500,96180,1,1956,573000
13907890,2,4,1552,2,33845494,-117982048,7245,96180,1,1958,494000
14011546,1.5,4,1236,2,33821604,-118017565,6100,96180,1,1959,52620
14011569,1.5,4,1187,2,33820815,-118017383,6000,96180,1,1959,472000
14012673,1.5,4,1237,2,33811946,-118017053,7000,96180,1,1958,497056
14014098,2.5,4,2795,2,33830300,-118015728,4845,96180,1,1998,512243
14014600,2,4,1745,2,33841263,-118003322,6100,96180,1,1958,419350
14014783,2,4,1866,2,33837230,-117996663,6600,96180,1,1956,239768
14015236,2,4,1286,2,33835761,-118005860,6100,96180,1,1956,278250
14015282,2,4,1716,2,33834724,-118007416,7590,96180,1,1959,365688
14015351,2,4,1469,2,33835087,-118002374,7381,96180,1,1955,392583
14121102,3,4,1927,2,33840120,-118031025,6143,96180,1,1958,106928
14131399,2,4,1420,2,33860752,-118014854,7200,96180,1,1963,63182
13905677,3,4,2542,2,33832967,-118016553,3375,96180,1,2008,718723
13904198,2,4,1355,2,33843844,-118022244,6000,96180,1,1954,467674
13904805,2.5,4,1990,2,33845192,-118019012,6426,96180,1,2006,494111
13905289,2,4,1344,2,33839833,-118012887,6000,96180,1,1955,80788
13907215,2,4,1890,2,33849513,-117985134,6100,96180,1,1956,538000
13907453,2.5,4,1441,2,33841541,-117988817,6300,96180,1,1955,459224
13908198,3,4,2455,2,33838702,-117985990,19025,96180,1,1955,640000
14010741,2,4,1793,2,33829824,-118013152,6480,96180,1,1956,97769
14011593,1.5,4,1249,2,33821711,-118014157,6000,96180,1,1963,403449
14012213,2,4,1536,2,33811838,-118024644,6360,96180,1,2013,578692
